호선,역명,지역(시),지역(구),지역(동),지가,지역(시),지역(구),지역(로),면적(㎡),카테고리,임대료,,
2호선,선릉역,서울특별시,강남구,삼성동,9496628.221,서울특별시,강남구,테헤란로,34.46,소매업,"6,635,797",,
2호선,선릉역,서울특별시,강남구,삼성동,9496628.221,서울특별시,강남구,테헤란로,19.48,의류잡화,"6,733,300",,
2호선,선릉역,서울특별시,강남구,삼성동,9496628.221,서울특별시,강남구,테헤란로,16,카페,"6,766,430",,
2호선,선릉역,서울특별시,강남구,삼성동,9496628.221,서울특별시,강남구,테헤란로,20.21,의류잡화,"8,286,429",,
2호선,선릉역,서울특별시,강남구,삼성동,9496628.221,서울특별시,강남구,테헤란로,13,카페,"8,923,786",,
2호선,선릉역,서울특별시,강남구,삼성동,9496628.221,서울특별시,강남구,테헤란로,18.3,소매업,"9,770,951",,
2호선,선릉역,서울특별시,강남구,삼성동,9496628.221,서울특별시,강남구,테헤란로,24.34,화장품,"10,550,000",,
2호선,선릉역,서울특별시,강남구,삼성동,9496628.221,서울특별시,강남구,테헤란로,38.03,화장품,"23,355,245",,
2호선,성수역,서울특별시,성동구,성수동2가,4035113.394,서울특별시,성동구,아차산로,32.76,식품제과,"550,000",,
2호선,성수역,서울특별시,성동구,성수동3가,4035113.394,서울특별시,성동구,아차산로,16.28,식품제과,"1,712,000",,
2호선,성수역,서울특별시,성동구,성수동4가,4035113.394,서울특별시,성동구,아차산로,21.3,의류잡화,"2,814,300",,
2호선,성수역,서울특별시,성동구,성수동5가,4035113.394,서울특별시,성동구,아차산로,22.8,식당,"4,800,000",,
2호선,성수역,서울특별시,성동구,성수동6가,4035113.394,서울특별시,성동구,아차산로,28.4,화장품,"8,183,257",,
4호선,성신여대입구역,서울특별시,성북구,동선동4가,5773085.106,서울특별시,성북구,동소문로,16.5,의류잡화,"1,160,379",,
4호선,성신여대입구역,서울특별시,성북구,동선동5가,3171398.122,서울특별시,성북구,동소문로,21.09,식품제과,"1,216,760",,
4호선,성신여대입구역,서울특별시,성북구,동선동6가,3171398.122,서울특별시,성북구,동소문로,19.7,식품제과,"1,609,300",,
4호선,성신여대입구역,서울특별시,성북구,동선동7가,3171398.122,서울특별시,성북구,동소문로,16,카페,"2,774,250",,
4호선,성신여대입구역,서울특별시,성북구,동선동8가,3171398.122,서울특별시,성북구,동소문로,30.8,카페,"4,458,833",,
4호선,성신여대입구역,서울특별시,성북구,동선동9가,3171398.122,서울특별시,성북구,동소문로,32.47,의류잡화,"4,630,000",,
5호선,송정역,서울특별시,강서구,공항동,2246579.703,서울특별시,강서구,공항대로,16.2,의류잡화,"1,051,000",,
5호선,송정역,서울특별시,강서구,공항동,2246579.703,서울특별시,강서구,공항대로,70.51,의류잡화,"2,300,000",,
5호선,송정역,서울특별시,강서구,공항동,2246579.703,서울특별시,강서구,공항대로,21.87,식품제과,"2,563,730",,
5호선,송정역,서울특별시,강서구,공항동,2246579.703,서울특별시,강서구,공항대로,42.37,편의점,"6,689,936",,
8호선,송파역,서울특별시,송파구,가락동,5233672.496,서울특별시,송파구,송파대로,27.15,식품제과,"1,712,000",,
8호선,송파역,서울특별시,송파구,가락동,5233672.496,서울특별시,송파구,송파대로,32.2,편의점,"5,517,976",,
7호선,수락산역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,28,의류잡화,"1,102,142",,
7호선,수락산역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,30,의류잡화,"1,180,866",,
7호선,수락산역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,43,화장품,"1,572,628",,
7호선,수락산역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,44,화장품,"1,609,201",,
7호선,수락산역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,44,식품제과,"1,609,201",,
7호선,수락산역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,40.08,화장품,"2,100,000",,
7호선,수락산역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,100,소매업,"3,460,981",,
7호선,수락산역,서울특별시,노원구,상계동,2248616.726,서울특별시,노원구,동일로,37.88,편의점,"7,021,080",,
3호선,수서역,서울특별시,강남구,수서동,1862148.289,서울특별시,강남구,광평로,20.1,의류잡화,"722,870",,
3호선,수서역,서울특별시,강남구,수서동,1862148.289,서울특별시,강남구,광평로,20.1,편의점,"1,194,300",,
3호선,수서역,서울특별시,강남구,수서동,1862148.289,서울특별시,강남구,광평로,21,화장품,"1,720,000",,
3호선,수서역,서울특별시,강남구,수서동,1862148.289,서울특별시,강남구,광평로,38.9,카페,"1,849,771",,
3호선,수서역,서울특별시,강남구,수서동,1862148.289,서울특별시,강남구,광평로,21,의료,"2,640,000",,
3호선,수서역,서울특별시,강남구,수서동,1862148.289,서울특별시,강남구,광평로,28.28,소매업,"3,019,900",,
3호선,수서역,서울특별시,강남구,수서동,1862148.289,서울특별시,강남구,광평로,24,식품제과,"3,523,300",,
3호선,수서역,서울특별시,강남구,수서동,1862148.289,서울특별시,강남구,광평로,24,의류잡화,"7,302,800",,
3호선,수서역,서울특별시,강남구,수서동,1862148.289,서울특별시,강남구,광평로,27.54,화장품,"10,150,000",,
4호선,수유역,서울특별시,강북구,수유동,1895753.06,서울특별시,강북구,도봉로,18.43,의류잡화,"1,093,920",,
4호선,수유역,서울특별시,강북구,수유동,1895753.06,서울특별시,강북구,도봉로,18.67,의류잡화,"1,280,850",,
4호선,수유역,서울특별시,강북구,수유동,1895753.06,서울특별시,강북구,도봉로,13.4,의류잡화,"1,772,817",,
4호선,수유역,서울특별시,강북구,수유동,1895753.06,서울특별시,강북구,도봉로,12,의류잡화,"5,581,048",,
4호선,수유역,서울특별시,강북구,수유동,1895753.06,서울특별시,강북구,도봉로,23,편의점,"10,108,400",,
4호선,수유역,서울특별시,강북구,수유동,1895753.06,서울특별시,강북구,도봉로,22.42,식품제과,"12,021,600",,
4호선,숙대입구역,서울특별시,용산구,갈월동,6092637.514,서울특별시,용산구,한강대로,9.8,식품제과,"1,672,600",,
4호선,숙대입구역,서울특별시,용산구,갈월동,6092637.514,서울특별시,용산구,한강대로,24.7,화장품,"3,500,000",,
7호선,숭실대입구역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,116,사무실,"1,127,100",,
7호선,숭실대입구역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,42,소매업,"1,300,000",,
7호선,숭실대입구역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,28,의류잡화,"2,473,310",,
7호선,숭실대입구역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,30,화장품,"2,649,975",,
7호선,숭실대입구역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,22.02,식품제과,"2,762,795",,
7호선,숭실대입구역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,35.7,의류잡화,"3,000,000",,
7호선,숭실대입구역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,39.29,편의점,"9,413,140",,
2호선,시청역,서울특별시,중구,정동,5900979.695,서울특별시,중구,세종대로,11.9,의류잡화,"530,500",,
2호선,시청역,서울특별시,중구,정동,5900979.695,서울특별시,중구,세종대로,11.9,소매업,"684,800",,
2호선,시청역,서울특별시,중구,정동,5900979.695,서울특별시,중구,세종대로,17.2,의류잡화,"850,000",,
2호선,시청역,서울특별시,중구,정동,5900979.695,서울특별시,중구,세종대로,14.6,의류잡화,"1,563,100",,
2호선,시청역,서울특별시,중구,정동,5900979.695,서울특별시,중구,세종대로,15.7,의류잡화,"1,780,900",,
2호선,시청역,서울특별시,중구,정동,5900979.695,서울특별시,중구,세종대로,14.6,의류잡화,"1,929,700",,
2호선,시청역,서울특별시,중구,정동,5900979.695,서울특별시,중구,세종대로,29.2,의류잡화,"3,110,000",,
1호선,시청역,서울특별시,중구,정동,5900979.695,서울특별시,중구,세종대로,25,카페,"6,164,224",,
5호선,신금호역,서울특별시,성동구,금호동2가,2887114.729,서울특별시,성동구,금호로,23.5,의류잡화,"1,700,000",,
5호선,신금호역,서울특별시,성동구,금호동3가,3194815.385,서울특별시,성동구,금호로,39.14,편의점,"5,585,481",,
5호선,신길역,서울특별시,영등포구,영등포동1가,3309538.462,서울특별시,영등포구,경인로,10,의류잡화,"7,800,000",,
5호선,신길역,서울특별시,영등포구,영등포동2가,4543015.827,서울특별시,영등포구,경인로,20,식품제과,"12,500,000",,
2호선,신당역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,퇴계로,11,소매업,"850,000",,
6호선,신당역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,퇴계로,26,식품제과,"993,870",,
6호선,신당역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,퇴계로,30,화장품,"1,953,415",,
6호선,신당역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,퇴계로,33,식당,"2,148,757",,
6호선,신당역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,퇴계로,40,식당,"2,604,554",,
6호선,신당역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,퇴계로,30,의류잡화,"3,780,000",,
6호선,신당역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,퇴계로,34.1,식품제과,"3,922,883",,
6호선,신당역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,퇴계로,40,편의점,"7,397,913",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,27,화장품,"1,960,981",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,43,사무실,"3,123,044",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,43,사무실,"3,123,044",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,42,화장품,"3,497,347",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,42,식품제과,"3,497,347",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,42,식품제과,"3,497,347",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,49,사무실,"3,558,818",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,61,식품제과,"4,575,313",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,55,의류잡화,"5,040,118",,
7호선,신대방삼거리역,서울특별시,동작구,대방동,2944496.107,서울특별시,동작구,상도로,51.49,편의점,"11,169,180",,
2호선,신대방역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,24.9,의류잡화,"4,833,300",,
2호선,신대방역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,240.3,의류잡화,"25,547,700",,
2호선,신도림역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,27.4,의류잡화,"4,231,383",,
2호선,신도림역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,22.5,식품제과,"4,641,400",,
2호선,신도림역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,22.5,의류잡화,"5,652,200",,
2호선,신도림역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,44.6,식품제과,"7,512,000",,
2호선,신도림역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,12,카페,"7,891,508",,
2호선,신도림역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,25,편의점,"13,213,100",,
2호선,신도림역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,24.13,화장품,"13,500,000",,
2호선,신도림역,서울특별시,동작구,신대방동,2816656.399,서울특별시,동작구,대림로,85.5,의류잡화,"33,300,000",,
2호선,신림역,서울특별시,관악구,신림동,2817211.508,서울특별시,관악구,남부순환로,8,카페,"3,921,680",,
2호선,신림역,서울특별시,관악구,신림동,2817211.508,서울특별시,관악구,남부순환로,14,의류잡화,"5,010,000",,
2호선,신림역,서울특별시,관악구,신림동,2817211.508,서울특별시,관악구,남부순환로,13,식품제과,"5,783,900",,
2호선,신림역,서울특별시,관악구,신림동,2817211.508,서울특별시,관악구,남부순환로,16,식당,"7,527,000",,
2호선,신림역,서울특별시,관악구,신림동,2817211.508,서울특별시,관악구,남부순환로,15,카페,"13,764,794",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,17.36,의류잡화,"887,470",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,18.2,카페,"891,400",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,23.7,의류잡화,"2,844,063",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,23.7,의류잡화,"3,284,815",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,23.7,의류잡화,"4,410,000",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,23.7,소매업,"4,500,000",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,16,카페,"5,190,960",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,23.7,화장품,"5,561,000",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,23.7,소매업,"6,483,300",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,29.06,카페,"6,915,082",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,25.39,의류잡화,"8,050,000",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,47.4,의류잡화,"10,010,000",,
3호선,신사역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,도산대로,31.3,편의점,"11,961,600",,
4호선,신용산역,서울특별시,용산구,한강로10가,8743346.225,서울특별시,용산구,한강대로,11.4,카페,"1,532,800",,
4호선,신용산역,서울특별시,용산구,한강로11가,8743346.225,서울특별시,용산구,한강대로,23.76,소매업,"1,600,000",,
4호선,신용산역,서울특별시,용산구,한강로12가,8743346.225,서울특별시,용산구,한강대로,16.95,식품제과,"2,617,800",,
4호선,신용산역,서울특별시,용산구,한강로2가,8743346.225,서울특별시,용산구,한강대로,17.5,소매업,"551,000",,
4호선,신용산역,서울특별시,용산구,한강로3가,8743346.225,서울특별시,용산구,한강대로,15.5,소매업,"631,000",,
4호선,신용산역,서울특별시,용산구,한강로4가,8743346.225,서울특별시,용산구,한강대로,15.3,소매업,"710,100",,
4호선,신용산역,서울특별시,용산구,한강로5가,8743346.225,서울특별시,용산구,한강대로,15.5,소매업,"716,500",,
4호선,신용산역,서울특별시,용산구,한강로6가,8743346.225,서울특별시,용산구,한강대로,15.3,식품제과,"802,000",,
4호선,신용산역,서울특별시,용산구,한강로7가,8743346.225,서울특별시,용산구,한강대로,15.5,편의점,"860,000",,
4호선,신용산역,서울특별시,용산구,한강로8가,8743346.225,서울특별시,용산구,한강대로,31,의류잡화,"1,410,800",,
4호선,신용산역,서울특별시,용산구,한강로9가,8743346.225,서울특별시,용산구,한강대로,17.8,식품제과,"1,500,000",,
2호선,신정네거리역,서울특별시,양천구,신정동,2479790.21,서울특별시,양천구,중앙로,42.45,카페,"2,589,402",,
5호선,신정역,서울특별시,양천구,신정동,2479790.21,서울특별시,양천구,오목로,24,편의점,"4,548,669",,
2호선,신촌역,서울특별시,마포구,노고산동,5640615.456,서울특별시,마포구,신촌로,9.8,의류잡화,"8,100,200",,
2호선,신촌역,서울특별시,마포구,노고산동,5640615.456,서울특별시,마포구,신촌로,21,의류잡화,"9,500,200",,
2호선,신촌역,서울특별시,마포구,노고산동,5640615.456,서울특별시,마포구,신촌로,13.2,식당,"12,000,200",,
2호선,신촌역,서울특별시,마포구,노고산동,5640615.456,서울특별시,마포구,신촌로,32,의류잡화,"18,300,200",,
2호선,신촌역,서울특별시,마포구,노고산동,5640615.456,서울특별시,마포구,신촌로,44.42,편의점,"18,581,100",,
2호선,신촌역,서울특별시,마포구,노고산동,5640615.456,서울특별시,마포구,신촌로,30.17,의류잡화,"19,000,000",,
2호선,신촌역,서울특별시,마포구,노고산동,5640615.456,서울특별시,마포구,신촌로,18,카페,"20,472,215",,
2호선,신촌역,서울특별시,마포구,노고산동,5640615.456,서울특별시,마포구,신촌로,33,화장품,"43,165,260",,
7호선,신풍역,서울특별시,영등포구,신길동,2771984.569,서울특별시,영등포구,신풍로,30,사무실,"2,556,993",,
7호선,신풍역,서울특별시,영등포구,신길동,2771985.569,서울특별시,영등포구,신풍로,30,화장품,"2,994,007",,
7호선,신풍역,서울특별시,영등포구,신길동,2771986.569,서울특별시,영등포구,신풍로,46,소매업,"3,702,113",,
7호선,신풍역,서울특별시,영등포구,신길동,2771987.569,서울특별시,영등포구,신풍로,47,화장품,"3,782,594",,
7호선,신풍역,서울특별시,영등포구,신길동,2771988.569,서울특별시,영등포구,신풍로,40,식품제과,"3,992,009",,
7호선,신풍역,서울특별시,영등포구,신길동,2771989.569,서울특별시,영등포구,신풍로,45,화장품,"4,491,010",,
7호선,신풍역,서울특별시,영등포구,신길동,2771990.569,서울특별시,영등포구,신풍로,45,화장품,"4,491,010",,
7호선,신풍역,서울특별시,영등포구,신길동,2771991.569,서울특별시,영등포구,신풍로,32.82,편의점,"6,953,210",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,18.48,의류잡화,"805,070",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,20.4,의류잡화,"1,222,397",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,16.55,의류잡화,"1,616,105",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,25.5,의류잡화,"1,650,000",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,25,의류잡화,"1,666,600",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,25,의류잡화,"2,002,000",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,20.5,의류잡화,"2,040,300",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,21,카페,"2,347,810",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,20.4,의류잡화,"2,550,000",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,41,의류잡화,"2,801,000",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,22.65,식당,"4,839,500",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,20,의류잡화,"5,107,700",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,21,식품제과,"5,513,000",,
4호선,쌍문역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,도봉로,20.95,화장품,"6,651,877",,
5호선,아차산역,서울특별시,광진구,능동,3091363.86,서울특별시,광진구,천호대로,19.6,식품제과,"2,000,000",,
5호선,아차산역,서울특별시,광진구,능동,3091363.86,서울특별시,광진구,천호대로,48.37,의류잡화,"3,556,078",,
5호선,아차산역,서울특별시,광진구,능동,3091363.86,서울특별시,광진구,천호대로,28.72,편의점,"5,882,664",,
5호선,아차산역,서울특별시,광진구,능동,3091363.86,서울특별시,광진구,천호대로,19.6,식품제과,"6,299,533",,
5호선,아차산역,서울특별시,광진구,능동,3091363.86,서울특별시,광진구,천호대로,31.21,화장품,"8,500,330",,
2호선,아현역,서울특별시,마포구,아현동,4583214.466,서울특별시,마포구,신촌로,24.05,편의점,"1,230,000",,
2호선,아현역,서울특별시,마포구,아현동,4583214.466,서울특별시,마포구,신촌로,25,카페,"1,749,716",,
2호선,아현역,서울특별시,마포구,아현동,4583214.466,서울특별시,마포구,신촌로,35.2,화장품,"2,626,349",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,19.09,소매업,"611,000",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,20.5,소매업,"631,200",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,20.5,소매업,"653,800",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,19.5,소매업,"742,300",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,28.8,소매업,"795,400",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,27.1,소매업,"810,500",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,20.5,소매업,"827,400",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,28.8,소매업,"930,000",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,18.8,편의점,"1,301,600",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,27.57,편의점,"1,480,000",,
3호선,안국역,서울특별시,종로구,안국동,5720937.037,서울특별시,종로구,율곡로,18.8,의류잡화,"4,222,200",,
6호선,안암역,서울특별시,성북구,안암동10가,2578702.066,서울특별시,성북구,인촌로,27,의류잡화,"5,131,205",,
6호선,안암역,서울특별시,성북구,안암동11가,2578702.066,서울특별시,성북구,인촌로,42.2,편의점,"14,660,052",,
6호선,안암역,서울특별시,성북구,안암동12가,2578702.066,서울특별시,성북구,인촌로,40.99,화장품,"15,628,019",,
6호선,안암역,서울특별시,성북구,안암동5가,2578702.066,서울특별시,성북구,인촌로,17,식당,"1,210,103",,
6호선,안암역,서울특별시,성북구,안암동6가,2578702.066,서울특별시,성북구,인촌로,31,식품제과,"2,136,200",,
6호선,안암역,서울특별시,성북구,안암동7가,2578702.066,서울특별시,성북구,인촌로,31,의류잡화,"2,136,200",,
6호선,안암역,서울특별시,성북구,안암동8가,2578702.066,서울특별시,성북구,인촌로,30,소매업,"4,528,547",,
6호선,안암역,서울특별시,성북구,안암동9가,2578702.066,서울특별시,성북구,인촌로,32,의류잡화,"4,628,416",,
8호선,암사역,서울특별시,강동구,암사동,2588074.526,서울특별시,강동구,올림픽로,46.46,식품제과,"7,620,400",,
8호선,암사역,서울특별시,강동구,암사동,2588074.526,서울특별시,강동구,올림픽로,35,편의점,"13,906,760",,
8호선,암사역,서울특별시,강동구,암사동,2588074.526,서울특별시,강동구,올림픽로,36.54,화장품,"14,971,057",,
3호선,압구정역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,압구정로,12.3,카페,"7,212,907",,
3호선,압구정역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,압구정로,37,편의점,"10,000,200",,
3호선,압구정역,서울특별시,강남구,신사동,10931272.6,서울특별시,강남구,압구정로,23.76,화장품,"20,412,826",,
5호선,애오개역,서울특별시,마포구,아현동,4583214.466,서울특별시,마포구,마포대로,32.2,편의점,"4,577,500",,
6호선,약수역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,다산로,33,사무실,"1,305,771",,
6호선,약수역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,다산로,46,사무실,"1,506,508",,
6호선,약수역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,다산로,39,사무실,"1,543,184",,
6호선,약수역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,다산로,85,사무실,"2,783,765",,
3호선,약수역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,다산로,11.57,카페,"3,246,217",,
3호선,약수역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,다산로,22.32,화장품,"5,217,168",,
6호선,약수역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,다산로,77,편의점,"10,564,528",,
3호선,양재역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,남부순환로,21,의류잡화,"4,112,735",,
3호선,양재역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,남부순환로,27.2,소매업,"4,391,600",,
3호선,양재역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,남부순환로,40,의류잡화,"6,033,000",,
3호선,양재역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,남부순환로,44.88,의류잡화,"6,220,358",,
3호선,양재역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,남부순환로,44.98,의류잡화,"7,468,411",,
3호선,양재역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,남부순환로,51.92,의류잡화,"8,750,000",,
3호선,양재역,서울특별시,서초구,서초동,8977855.86,서울특별시,서초구,남부순환로,20,카페,"13,648,143",,
2호선,양천구청역,서울특별시,양천구,신정동,2479790.21,서울특별시,양천구,목동로,18.84,화장품,"1,535,500",,
2호선,양천구청역,서울특별시,양천구,신정동,2479790.21,서울특별시,양천구,목동로,26.04,카페,"1,740,107",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,22,식품제과,"3,091,121",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,60,카페,"3,527,101",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,70,화장품,"4,114,951",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,30,의류잡화,"4,215,165",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,37,의류잡화,"4,560,333",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,37,식품제과,"4,682,655",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,58,식당,"4,961,497",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,46,카페,"5,669,603",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,56,카페,"6,902,125",,
7호선,어린이대공원역,서울특별시,광진구,화양동,4372646.939,서울특별시,광진구,능동로,35.6,편의점,"11,109,670",,
5호선,여의나루역,서울특별시,영등포구,여의도동,6649393.536,서울특별시,영등포구,여의동로,33.39,편의점,"6,716,550",,
5호선,여의도역,서울특별시,영등포구,여의도동,6649393.536,서울특별시,영등포구,여의나루로,47,사무실,"920,040",,
5호선,여의도역,서울특별시,영등포구,여의도동,6649393.536,서울특별시,영등포구,여의나루로,23.65,의류잡화,"1,224,500",,
5호선,여의도역,서울특별시,영등포구,여의도동,6649393.536,서울특별시,영등포구,여의나루로,35.24,편의점,"9,929,005",,
2호선,역삼역,서울특별시,강남구,역삼동,9574575.456,서울특별시,강남구,테헤란로,20.08,의류잡화,"676,990",,
2호선,역삼역,서울특별시,강남구,역삼동,9574575.456,서울특별시,강남구,테헤란로,21.55,의류잡화,"708,300",,
2호선,역삼역,서울특별시,강남구,역삼동,9574575.456,서울특별시,강남구,테헤란로,26.4,의류잡화,"1,276,710",,
2호선,역삼역,서울특별시,강남구,역삼동,9574575.456,서울특별시,강남구,테헤란로,21,카페,"2,274,690",,
2호선,역삼역,서울특별시,강남구,역삼동,9574575.456,서울특별시,강남구,테헤란로,22.5,카페,"2,682,315",,
2호선,역삼역,서울특별시,강남구,역삼동,9574575.456,서울특별시,강남구,테헤란로,13,카페,"4,175,760",,
