,호선,역명,지역(시),지역(구),지역(동),지역(로),면적(㎡),카테고리,임대료,승객 수
1073,7호선,이수역,서울특별시,동작구,사당동,사당로,23.0,식품제과,"8,851,329",12326336.0
1074,7호선,이수역,서울특별시,동작구,사당동,사당로,27.0,소매업,"8,873,231",12326336.0
1075,7호선,이수역,서울특별시,동작구,사당동,사당로,24.01,의류잡화,"8,900,000",12326336.0
1076,7호선,이수역,서울특별시,동작구,사당동,사당로,54.05,편의점,"11,355,960",12326336.0
1077,7호선,이수역,서울특별시,동작구,사당동,사당로,25.0,의류잡화,"13,229,211",12326336.0
1078,7호선,이수역,서울특별시,동작구,사당동,사당로,35.0,의류잡화,"13,469,414",12326336.0
1079,7호선,이수역,서울특별시,동작구,사당동,사당로,51.0,카페,"14,689,848",12326336.0
1080,7호선,이수역,서울특별시,동작구,사당동,사당로,51.0,식당,"14,689,848",12326336.0
1081,7호선,이수역,서울특별시,동작구,사당동,사당로,45.0,의류잡화,"17,010,978",12326336.0
1082,7호선,이수역,서울특별시,동작구,사당동,사당로,45.0,소매업,"17,010,978",12326336.0
1083,7호선,이수역,서울특별시,동작구,사당동,사당로,35.0,의류잡화,"18,520,896",12326336.0
1084,7호선,이수역,서울특별시,동작구,사당동,사당로,74.0,화장품,"21,498,166",12326336.0
1085,7호선,이수역,서울특별시,동작구,사당동,사당로,64.0,의류잡화,"33,866,781",12326336.0
1086,4호선,이촌역,서울특별시,용산구,용산동5가,서빙고로,22.0,의류잡화,"810,000",7385630.0
1087,4호선,이촌역,서울특별시,용산구,용산동6가,서빙고로,19.3,카페,"1,375,427",7385630.0
1088,6호선,이태원역,서울특별시,용산구,이태원동,이태원로,19.0,소매업,"3,650,937",13754431.0
1089,6호선,이태원역,서울특별시,용산구,이태원동,이태원로,24.0,화장품,"4,511,328",13754431.0
1090,6호선,이태원역,서울특별시,용산구,이태원동,이태원로,34.0,화장품,"6,533,256",13754431.0
1091,6호선,이태원역,서울특별시,용산구,이태원동,이태원로,25.0,편의점,"11,524,939",13754431.0
1092,3호선,일원역,서울특별시,강남구,일원동,일원로,51.7,사무실,"514,300",6848450.0
1093,3호선,일원역,서울특별시,강남구,일원동,일원로,90.0,사무실,"645,000",6848450.0
1094,3호선,일원역,서울특별시,강남구,일원동,일원로,46.0,편의점,"5,280,000",6848450.0
1095,3호선,일원역,서울특별시,강남구,일원동,일원로,808.0,카페,"8,335,000",6848450.0
1096,3호선,일원역,서울특별시,강남구,일원동,일원로,61.48,의료,"22,110,000",6848450.0
1097,2호선,잠실나루역,서울특별시,송파구,신천동,오금로,24.0,의류잡화,"4,200,000",12170014.0
1098,2호선,잠실나루역,서울특별시,송파구,신천동,오금로,27.54,의류잡화,"4,494,700",12170014.0
1099,2호선,잠실나루역,서울특별시,송파구,신천동,오금로,25.62,식품제과,"4,510,000",12170014.0
1100,2호선,잠실나루역,서울특별시,송파구,신천동,오금로,24.8,의류잡화,"7,249,891",12170014.0
1101,2호선,잠실나루역,서울특별시,송파구,신천동,오금로,48.1,편의점,"7,311,700",12170014.0
1102,2호선,잠실나루역,서울특별시,송파구,신천동,오금로,102.5,의료,"16,511,400",12170014.0
1103,2호선,잠실새내역,서울특별시,송파구,잠실동,올림픽로,11.0,카페,"2,954,576",19438416.0
1104,2호선,잠실새내역,서울특별시,송파구,잠실동,올림픽로,21.0,의류잡화,"3,459,700",19438416.0
1105,2호선,잠실새내역,서울특별시,송파구,잠실동,올림픽로,23.2,카페,"7,944,919",19438416.0
1106,2호선,잠실새내역,서울특별시,송파구,잠실동,올림픽로,26.5,의류잡화,"9,202,600",19438416.0
1107,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,10.45,의류잡화,"2,225,800",75844902.0
1108,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,10.45,식당,"2,230,000",75844902.0
1109,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,10.38,카페,"4,243,747",75844902.0
1110,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,20.82,의류잡화,"4,600,000",75844902.0
1111,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,20.9,의류잡화,"5,010,000",75844902.0
1112,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,34.0,의류잡화,"5,127,886",75844902.0
1113,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,34.0,의류잡화,"5,127,886",75844902.0
1114,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,36.0,의류잡화,"5,429,526",75844902.0
1115,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,20.9,소매업,"7,010,000",75844902.0
1116,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,12.0,식당,"7,933,100",75844902.0
1117,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,14.2,카페,"9,839,300",75844902.0
1118,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,14.0,식당,"10,000,000",75844902.0
1119,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,15.5,화장품,"11,191,700",75844902.0
1120,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,80.0,식품제과,"12,065,614",75844902.0
1121,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,38.0,의류잡화,"15,846,779",75844902.0
1122,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,124.91,화장품,"18,838,948",75844902.0
1123,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,12.0,카페,"19,850,077",75844902.0
1124,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,21.3,편의점,"21,738,300",75844902.0
1125,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,31.2,화장품,"26,509,000",75844902.0
1126,2호선,잠실역,서울특별시,송파구,잠실동,올림픽로,37.73,화장품,"29,027,319",75844902.0
1127,8호선,잠실역,서울특별시,송파구,잠실동,올림픽로,31.4,화장품,"30,437,222",75844902.0
1128,8호선,잠실역,서울특별시,송파구,잠실동,올림픽로,191.0,식당,"150,873,570",75844902.0
1129,7호선,장승배기역,서울특별시,동작구,상도동,상도로,40.0,의류잡화,"3,764,720",8043876.0
1130,7호선,장승배기역,서울특별시,동작구,상도동,상도로,38.0,의류잡화,"3,996,555",8043876.0
1131,7호선,장승배기역,서울특별시,동작구,상도동,상도로,40.0,화장품,"4,206,900",8043876.0
1132,7호선,장승배기역,서울특별시,동작구,상도동,상도로,40.0,화장품,"4,206,900",8043876.0
1133,7호선,장승배기역,서울특별시,동작구,상도동,상도로,54.0,화장품,"5,082,373",8043876.0
1134,7호선,장승배기역,서울특별시,동작구,상도동,상도로,60.0,식품제과,"5,758,659",8043876.0
1135,7호선,장승배기역,서울특별시,동작구,상도동,상도로,36.18,편의점,"7,052,210",8043876.0
1136,8호선,장지역,서울특별시,송파구,장지동,송파대로,12.85,식품제과,"4,100,000",13200408.0
1137,8호선,장지역,서울특별시,송파구,장지동,송파대로,35.2,편의점,"11,392,786",13200408.0
1138,5호선,장한평역,서울특별시,동대문구,장안동,천호대로,31.9,의류잡화,"3,000,300",13547292.0
1139,5호선,장한평역,서울특별시,동대문구,장안동,천호대로,31.98,의류잡화,"3,022,000",13547292.0
1140,5호선,장한평역,서울특별시,동대문구,장안동,천호대로,24.5,의류잡화,"4,130,000",13547292.0
1141,5호선,장한평역,서울특별시,동대문구,장안동,천호대로,29.8,식품제과,"4,766,083",13547292.0
1142,5호선,장한평역,서울특별시,동대문구,장안동,천호대로,35.62,화장품,"9,500,160",13547292.0
1143,5호선,장한평역,서울특별시,동대문구,장안동,천호대로,52.8,편의점,"11,054,529",13547292.0
1144,1호선,제기동역,서울특별시,동대문구,제기동,왕산로,10.54,의류잡화,"734,550",15116310.0
1145,1호선,제기동역,서울특별시,동대문구,제기동,왕산로,10.54,식품제과,"791,990",15116310.0
1146,1호선,제기동역,서울특별시,동대문구,제기동,왕산로,19.3,의류잡화,"5,518,871",15116310.0
1147,1호선,제기동역,서울특별시,동대문구,제기동,왕산로,42.72,의류잡화,"6,603,344",15116310.0
1148,1호선,종각역,서울특별시,종로구,종로1가,종로,16.15,의류잡화,"4,264,563",31159274.0
1149,1호선,종각역,서울특별시,종로구,종로2가,종로,18.64,의류잡화,"4,529,968",31159274.0
1150,1호선,종각역,서울특별시,종로구,종로3가,종로,19.14,식품제과,"5,054,101",31159274.0
1151,1호선,종각역,서울특별시,종로구,종로4가,종로,11.0,카페,"5,482,596",31159274.0
1152,1호선,종각역,서울특별시,종로구,종로5가,종로,21.82,의류잡화,"5,761,781",31159274.0
1153,1호선,종각역,서울특별시,종로구,종로6가,종로,23.14,의류잡화,"6,110,340",31159274.0
1154,1호선,종각역,서울특별시,종로구,종로7가,종로,12.0,카페,"6,454,632",31159274.0
1155,1호선,종각역,서울특별시,종로구,종로8가,종로,29.3,편의점,"6,549,400",31159274.0
1156,1호선,종각역,서울특별시,종로구,종로9가,종로,29.4,식품제과,"7,763,353",31159274.0
1157,1호선,종각역,서울특별시,종로구,종로10가,종로,29.62,편의점,"7,821,446",31159274.0
1158,1호선,종각역,서울특별시,종로구,종로11가,종로,36.85,화장품,"20,734,494",31159274.0
1159,5호선,종로3가역,서울특별시,종로3가,,종로,21.4,카페,"1,360,000",43738113.0
1160,1호선,종로3가역,서울특별시,종로4가,,종로,16.57,소매업,"1,893,760",43738113.0
1161,1호선,종로3가역,서울특별시,종로5가,,종로,23.4,편의점,"2,260,000",43738113.0
1162,3호선,종로3가역,서울특별시,종로6가,,종로,11.0,카페,"2,896,828",43738113.0
1163,3호선,종로3가역,서울특별시,종로7가,,종로,15.4,의류잡화,"4,005,344",43738113.0
1164,1호선,종로3가역,서울특별시,종로8가,,종로,26.0,소매업,"4,350,000",43738113.0
1165,3호선,종로3가역,서울특별시,종로9가,,종로,20.0,소매업,"4,519,000",43738113.0
1166,1호선,종로3가역,서울특별시,종로10가,,종로,17.6,식품제과,"4,600,000",43738113.0
1167,3호선,종로3가역,서울특별시,종로11가,,종로,21.0,화장품,"5,510,000",43738113.0
1168,1호선,종로3가역,서울특별시,종로12가,,종로,11.88,의류잡화,"7,204,294",43738113.0
1169,3호선,종로3가역,서울특별시,종로13가,,종로,20.0,식당,"7,257,000",43738113.0
1170,3호선,종로3가역,서울특별시,종로14가,,종로,19.5,식품제과,"8,499,900",43738113.0
1171,5호선,종로3가역,서울특별시,종로15가,,종로,29.48,편의점,"8,575,050",43738113.0
1172,1호선,종로3가역,서울특별시,종로16가,,종로,63.95,화장품,"11,673,679",43738113.0
1173,3호선,종로3가역,서울특별시,종로17가,,종로,47.0,의류잡화,"20,300,000",43738113.0
1174,1호선,종로5가역,서울특별시,종로구,종로5가,종로,14.11,의류잡화,"1,504,866",18838940.0
1175,1호선,종로5가역,서울특별시,종로구,종로6가,종로,16.16,식품제과,"5,000,000",18838940.0
1176,1호선,종로5가역,서울특별시,종로구,종로7가,종로,25.13,의류잡화,"5,510,000",18838940.0
1177,1호선,종로5가역,서울특별시,종로구,종로8가,종로,13.0,의류잡화,"5,678,900",18838940.0
1178,1호선,종로5가역,서울특별시,종로구,종로9가,종로,44.1,화장품,"14,923,307",18838940.0
1179,2호선,종합운동장역,서울특별시,송파구,잠실동,올림픽로,25.0,카페,"3,047,745",12196007.0
1180,2호선,종합운동장역,서울특별시,송파구,잠실동,올림픽로,25.0,카페,"3,706,904",12196007.0
1181,2호선,종합운동장역,서울특별시,송파구,잠실동,올림픽로,53.2,소매업,"5,124,200",12196007.0
1182,2호선,종합운동장역,서울특별시,송파구,잠실동,올림픽로,71.8,편의점,"7,535,000",12196007.0
1183,2호선,종합운동장역,서울특별시,송파구,잠실동,올림픽로,31.1,편의점,"7,924,900",12196007.0
1184,7호선,중계역,서울특별시,노원구,중계동,동일로,17.0,식품제과,"1,447,206",11120870.0
1185,7호선,중계역,서울특별시,노원구,중계동,동일로,30.0,카페,"1,766,650",11120870.0
1186,7호선,중계역,서울특별시,노원구,중계동,동일로,34.0,의류잡화,"2,002,203",11120870.0
1187,7호선,중계역,서울특별시,노원구,중계동,동일로,41.0,화장품,"2,316,997",11120870.0
1188,7호선,중계역,서울특별시,노원구,중계동,동일로,41.0,화장품,"2,414,421",11120870.0
1189,7호선,중계역,서울특별시,노원구,중계동,동일로,50.0,카페,"2,851,435",11120870.0
1190,7호선,중계역,서울특별시,노원구,중계동,동일로,59.0,의류잡화,"3,334,216",11120870.0
1191,7호선,중계역,서울특별시,노원구,중계동,동일로,30.6,의류잡화,"3,386,837",11120870.0
1192,7호선,중계역,서울특별시,노원구,중계동,동일로,32.91,편의점,"8,448,000",11120870.0
1193,7호선,중곡역,서울특별시,광진구,중곡동,능동로,14.0,의류잡화,"976,306",7271432.0
1194,7호선,중곡역,서울특별시,광진구,중곡동,능동로,46.0,의류잡화,"3,207,864",7271432.0
1195,7호선,중곡역,서울특별시,광진구,중곡동,능동로,46.99,화장품,"3,210,000",7271432.0
1196,7호선,중곡역,서울특별시,광진구,중곡동,능동로,35.16,편의점,"5,004,670",7271432.0
1197,7호선,중화역,서울특별시,중랑구,중화동,동일로,18.0,의류잡화,"1,880,087",8300607.0
1198,7호선,중화역,서울특별시,중랑구,중화동,동일로,30.0,소매업,"3,600,000",8300607.0
1199,7호선,중화역,서울특별시,중랑구,중화동,동일로,50.0,소매업,"3,894,895",8300607.0
1200,7호선,중화역,서울특별시,중랑구,중화동,동일로,39.02,의류잡화,"3,917,590",8300607.0
1201,7호선,중화역,서울특별시,중랑구,중화동,동일로,48.0,소매업,"4,145,738",8300607.0
1202,7호선,중화역,서울특별시,중랑구,중화동,동일로,44.0,화장품,"4,254,837",8300607.0
1203,7호선,중화역,서울특별시,중랑구,중화동,동일로,45.0,카페,"4,393,379",8300607.0
1204,7호선,중화역,서울특별시,중랑구,중화동,동일로,50.0,식당,"4,571,594",8300607.0
1205,7호선,중화역,서울특별시,중랑구,중화동,동일로,70.0,소매업,"5,452,853",8300607.0
1206,7호선,중화역,서울특별시,중랑구,중화동,동일로,29.7,편의점,"6,788,870",8300607.0
1207,7호선,중화역,서울특별시,중랑구,중화동,동일로,28.43,의류잡화,"13,013,482",8300607.0
1208,6호선,증산역,서울특별시,은평구,증산동,증산로,29.0,화장품,"2,575,571",7536245.0
1209,6호선,증산역,서울특별시,은평구,증산동,증산로,37.0,화장품,"3,286,074",7536245.0
1210,6호선,증산역,서울특별시,은평구,증산동,증산로,31.0,의류잡화,"4,195,535",7536245.0
1211,6호선,증산역,서울특별시,은평구,증산동,증산로,48.0,식품제과,"4,263,015",7536245.0
1212,6호선,증산역,서울특별시,은평구,증산동,증산로,28.0,편의점,"7,956,050",7536245.0
1213,4호선,창동역,서울특별시,도봉구,창동,마들로,11.0,의류잡화,"5,139,200",21972523.0
1214,4호선,창동역,서울특별시,도봉구,창동,마들로,23.0,식품제과,"5,550,000",21972523.0
1215,4호선,창동역,서울특별시,도봉구,창동,마들로,58.5,의류잡화,"8,240,100",21972523.0
1216,6호선,창신역,서울특별시,종로구,창신동,지봉로,34.0,소매업,"969,488",2447913.0
1217,6호선,창신역,서울특별시,종로구,창신동,지봉로,34.0,소매업,"969,488",2447913.0
1218,6호선,창신역,서울특별시,종로구,창신동,지봉로,34.0,소매업,"969,488",2447913.0
1219,6호선,창신역,서울특별시,종로구,창신동,지봉로,34.0,소매업,"969,488",2447913.0
1220,6호선,창신역,서울특별시,종로구,창신동,지봉로,28.0,편의점,"2,689,152",2447913.0
1221,7호선,천왕역,서울특별시,구로구,오류동,오리로,900.39,사무실,"1,232,310",6221958.0
1222,7호선,천왕역,서울특별시,구로구,오류동,오리로,36.93,편의점,"4,984,430",6221958.0
1223,5호선,천호역,서울특별시,강동구,천호동,천호대로,210.0,의류잡화,"217,793,378",30098232.0
1224,7호선,철산역,경기도,광명시,철산동,철산로,36.61,편의점,"9,680,000",17677579.0
1225,7호선,철산역,경기도,광명시,철산동,철산로,30.0,의류잡화,"20,050,000",17677579.0
1226,5호선,청구역,서울특별시,중구,신당동,청구로,30.0,식품제과,"2,757,557",5745180.0
1227,5호선,청구역,서울특별시,중구,신당동,청구로,47.89,의류잡화,"4,490,383",5745180.0
1228,5호선,청구역,서울특별시,중구,신당동,청구로,46.33,편의점,"5,754,033",5745180.0
1229,7호선,청담역,서울특별시,강남구,청담동,학동로,25.0,식품제과,"754,184",15306872.0
1230,7호선,청담역,서울특별시,강남구,청담동,학동로,35.2,의류잡화,"1,070,550",15306872.0
1231,7호선,청담역,서울특별시,강남구,청담동,학동로,45.0,카페,"1,357,531",15306872.0
1232,7호선,청담역,서울특별시,강남구,청담동,학동로,54.0,의류잡화,"1,629,037",15306872.0
1233,7호선,청담역,서울특별시,강남구,청담동,학동로,54.0,카페,"1,629,037",15306872.0
1234,7호선,청담역,서울특별시,강남구,청담동,학동로,33.0,식품제과,"1,748,983",15306872.0
1235,7호선,청담역,서울특별시,강남구,청담동,학동로,25.0,소매업,"1,787,312",15306872.0
1236,7호선,청담역,서울특별시,강남구,청담동,학동로,52.9,소매업,"1,950,000",15306872.0
1237,7호선,청담역,서울특별시,강남구,청담동,학동로,97.44,소매업,"2,819,712",15306872.0
1238,7호선,청담역,서울특별시,강남구,청담동,학동로,81.0,사무실,"2,979,130",15306872.0
1239,7호선,청담역,서울특별시,강남구,청담동,학동로,43.0,편의점,"3,074,177",15306872.0
1240,7호선,청담역,서울특별시,강남구,청담동,학동로,43.0,화장품,"3,074,177",15306872.0
1241,7호선,청담역,서울특별시,강남구,청담동,학동로,65.36,식품제과,"3,466,100",15306872.0
1242,7호선,청담역,서울특별시,강남구,청담동,학동로,35.0,의류잡화,"4,505,474",15306872.0
1243,7호선,청담역,서울특별시,강남구,청담동,학동로,55.0,화장품,"8,955,158",15306872.0
1244,7호선,청담역,서울특별시,강남구,청담동,학동로,52.34,편의점,"13,420,000",15306872.0
1245,1호선,청량리역,서울특별시,동대문구,전농동,왕산로,11.0,카페,"3,934,400",19683084.0
1246,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,16.3,사무실,"171,000",16835549.0
1247,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,12.63,의류잡화,"411,690",16835549.0
1248,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,11.0,소매업,"810,000",16835549.0
1249,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,16.3,식품제과,"1,750,000",16835549.0
1250,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,16.3,의류잡화,"1,805,000",16835549.0
1251,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,31.4,식품제과,"3,335,300",16835549.0
1252,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,21.4,카페,"3,440,245",16835549.0
1253,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,32.6,소매업,"3,540,000",16835549.0
1254,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,31.9,소매업,"4,276,900",16835549.0
1255,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,12.32,식품제과,"5,512,000",16835549.0
1256,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,36.34,소매업,"9,279,400",16835549.0
1257,4호선,총신대입구역,서울특별시,동작구,사당동,동작대로,25.06,화장품,"12,319,353",16835549.0
1258,7호선,춘의역,경기도,부천시,원미구,원미구,66.0,편의점,"11,453,375",6427063.0
1259,4호선,충무로역,서울특별시,중구,필동2가,퇴계로,21.0,카페,"3,657,259",23578067.0
1260,4호선,충무로역,서울특별시,중구,필동3가,퇴계로,17.57,의류잡화,"9,755,300",23578067.0
1261,4호선,충무로역,서울특별시,중구,필동4가,퇴계로,31.54,화장품,"14,422,228",23578067.0
1262,2호선,충정로역,서울특별시,중구,필동5가,퇴계로,20.0,식당,"3,000,000",11734985.0
1263,5호선,충정로역,서울특별시,중구,필동6가,퇴계로,45.0,편의점,"5,773,993",11734985.0
1264,2호선,충정로역,서울특별시,중구,필동7가,퇴계로,26.12,화장품,"8,207,922",11734985.0
1265,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,20.0,의류잡화,"1,394,724",10925606.0
1266,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,20.0,의류잡화,"1,394,724",10925606.0
1267,6호선,태릉입구역,서울특별시,노원구,공릉동,동일로,33.0,의류잡화,"1,466,447",10925606.0
1268,6호선,태릉입구역,서울특별시,노원구,공릉동,동일로,38.0,화장품,"1,884,427",10925606.0
1269,6호선,태릉입구역,서울특별시,노원구,공릉동,동일로,39.0,카페,"1,934,017",10925606.0
1270,6호선,태릉입구역,서울특별시,노원구,공릉동,동일로,39.0,의류잡화,"1,934,017",10925606.0
1271,6호선,태릉입구역,서울특별시,노원구,공릉동,동일로,39.0,의류잡화,"1,934,017",10925606.0
1272,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,31.0,소매업,"2,052,930",10925606.0
1273,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,31.0,카페,"2,052,930",10925606.0
1274,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,33.0,소매업,"2,141,056",10925606.0
1275,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,33.0,소매업,"2,141,056",10925606.0
1276,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,44.0,소매업,"2,827,466",10925606.0
1277,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,45.0,의류잡화,"3,193,917",10925606.0
1278,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,50.0,식품제과,"3,486,809",10925606.0
1279,6호선,태릉입구역,서울특별시,노원구,공릉동,동일로,97.0,의류잡화,"4,310,464",10925606.0
1280,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,37.14,편의점,"7,933,860",10925606.0
1281,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,59.0,의류잡화,"8,630,000",10925606.0
1282,7호선,태릉입구역,서울특별시,노원구,공릉동,동일로,59.0,의류잡화,"8,630,000",10925606.0
1283,7호선,하계역,서울특별시,노원구,하계동,동일로,26.0,의류잡화,"2,108,615",14256053.0
1284,7호선,하계역,서울특별시,노원구,하계동,동일로,32.0,의류잡화,"2,469,591",14256053.0
1285,7호선,하계역,서울특별시,노원구,하계동,동일로,32.0,의류잡화,"2,469,591",14256053.0
1286,7호선,하계역,서울특별시,노원구,하계동,동일로,32.0,화장품,"2,469,591",14256053.0
1287,7호선,하계역,서울특별시,노원구,하계동,동일로,33.0,의류잡화,"2,546,765",14256053.0
1288,7호선,하계역,서울특별시,노원구,하계동,동일로,33.0,식품제과,"2,730,869",14256053.0
1289,7호선,하계역,서울특별시,노원구,하계동,동일로,47.0,화장품,"3,816,584",14256053.0
1290,7호선,하계역,서울특별시,노원구,하계동,동일로,70.0,소매업,"5,677,041",14256053.0
1291,7호선,하계역,서울특별시,노원구,하계동,동일로,55.01,식품제과,"5,790,000",14256053.0
1292,7호선,하계역,서울특별시,노원구,하계동,동일로,36.57,화장품,"11,386,148",14256053.0
1293,7호선,하계역,서울특별시,노원구,하계동,동일로,40.8,편의점,"12,512,500",14256053.0
1294,7호선,학동역,서울특별시,강남구,논현동,학동로,16.4,의류잡화,"2,830,000",15786880.0
1295,7호선,학동역,서울특별시,강남구,논현동,학동로,16.0,식당,"3,001,858",15786880.0
1296,7호선,학동역,서울특별시,강남구,논현동,학동로,31.39,의류잡화,"3,539,231",15786880.0
1297,7호선,학동역,서울특별시,강남구,논현동,학동로,21.0,화장품,"4,445,449",15786880.0
1298,7호선,학동역,서울특별시,강남구,논현동,학동로,68.55,식품제과,"4,780,000",15786880.0
1299,7호선,학동역,서울특별시,강남구,논현동,학동로,25.0,카페,"6,033,471",15786880.0
1300,7호선,학동역,서울특별시,강남구,논현동,학동로,17.54,식품제과,"6,470,000",15786880.0
1301,7호선,학동역,서울특별시,강남구,논현동,학동로,41.0,의류잡화,"8,679,210",15786880.0
1302,7호선,학동역,서울특별시,강남구,논현동,학동로,41.0,화장품,"8,679,210",15786880.0
1303,7호선,학동역,서울특별시,강남구,논현동,학동로,42.0,화장품,"8,890,898",15786880.0
1304,7호선,학동역,서울특별시,강남구,논현동,학동로,44.0,식품제과,"10,241,610",15786880.0
1305,7호선,학동역,서울특별시,강남구,논현동,학동로,51.0,식품제과,"12,308,280",15786880.0
1306,7호선,학동역,서울특별시,강남구,논현동,학동로,55.45,편의점,"13,479,950",15786880.0
1307,3호선,학여울역,서울특별시,강남구,대치동,남부순환로,3938.2,식당,"61,100,000",2063068.0
1308,6호선,한강진역,서울특별시,용산구,한남동,이태원로,30.0,식당,"898,550",6502064.0
1309,6호선,한강진역,서울특별시,용산구,한남동,이태원로,30.0,카페,"898,550",6502064.0
1310,6호선,한강진역,서울특별시,용산구,한남동,이태원로,34.0,식당,"1,018,357",6502064.0
1311,6호선,한강진역,서울특별시,용산구,한남동,이태원로,34.0,카페,"1,018,357",6502064.0
1312,6호선,한강진역,서울특별시,용산구,한남동,이태원로,62.0,화장품,"1,857,003",6502064.0
1313,6호선,한강진역,서울특별시,용산구,한남동,이태원로,40.0,편의점,"8,226,611",6502064.0
1314,4호선,한성대입구역,서울특별시,성북구,삼선동1가,삼선교로,69.34,카페,"3,063,527",11935048.0
1315,4호선,한성대입구역,서울특별시,성북구,삼선동2가,삼선교로,14.8,화장품,"3,318,253",11935048.0
1316,2호선,한양대역,서울특별시,성동구,행당동,왕십리로,13.9,카페,"2,850,900",8831754.0
1317,2호선,한양대역,서울특별시,성동구,행당동,왕십리로,18.0,편의점,"3,334,700",8831754.0
1318,2호선,한양대역,서울특별시,성동구,행당동,왕십리로,90.1,의료,"4,900,000",8831754.0
1319,2호선,합정역,서울특별시,마포구,서교동,양화로,27.49,식품제과,"1,669,170",36008642.0
1320,2호선,합정역,서울특별시,마포구,서교동,양화로,29.89,편의점,"1,814,897",36008642.0
1321,6호선,합정역,서울특별시,마포구,서교동,양화로,11.7,식당,"1,823,529",36008642.0
1322,6호선,합정역,서울특별시,마포구,서교동,양화로,12.6,화장품,"1,986,274",36008642.0
1323,2호선,합정역,서울특별시,마포구,서교동,양화로,42.23,의류잡화,"2,564,170",36008642.0
1324,2호선,합정역,서울특별시,마포구,서교동,양화로,13.69,의류잡화,"3,167,200",36008642.0
1325,2호선,합정역,서울특별시,마포구,서교동,양화로,13.65,의류잡화,"3,270,000",36008642.0
1326,2호선,합정역,서울특별시,마포구,서교동,양화로,60.05,의류잡화,"3,646,187",36008642.0
1327,2호선,합정역,서울특별시,마포구,서교동,양화로,13.69,식당,"4,210,000",36008642.0
1328,2호선,합정역,서울특별시,마포구,서교동,양화로,18.47,의류잡화,"4,440,000",36008642.0
1329,6호선,합정역,서울특별시,마포구,서교동,양화로,50.0,의류잡화,"4,494,109",36008642.0
1330,6호선,합정역,서울특별시,마포구,서교동,양화로,42.41,의류잡화,"4,510,330",36008642.0
1331,6호선,합정역,서울특별시,마포구,서교동,양화로,38.16,식품제과,"5,073,604",36008642.0
1332,2호선,합정역,서울특별시,마포구,서교동,양화로,38.05,편의점,"6,020,100",36008642.0
1333,2호선,합정역,서울특별시,마포구,서교동,양화로,17.6,식당,"6,137,300",36008642.0
1334,2호선,합정역,서울특별시,마포구,서교동,양화로,26.59,화장품,"6,256,411",36008642.0
1335,2호선,합정역,서울특별시,마포구,서교동,양화로,30.74,의류잡화,"6,359,500",36008642.0
1336,6호선,합정역,서울특별시,마포구,서교동,양화로,75.0,소매업,"6,741,164",36008642.0
1337,6호선,합정역,서울특별시,마포구,서교동,양화로,58.0,식품제과,"6,766,992",36008642.0
1338,6호선,합정역,서울특별시,마포구,서교동,양화로,33.2,의류잡화,"6,791,851",36008642.0
1339,6호선,합정역,서울특별시,마포구,서교동,양화로,60.0,식품제과,"6,947,262",36008642.0
1340,2호선,합정역,서울특별시,마포구,서교동,양화로,31.41,의류잡화,"8,010,000",36008642.0
